library,function,line,file
syft.VirtualWorker,sy.VirtualWorker,68,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\network.py
syft.grid.rtc.webrtc_connection.WebRTCConnection,WebRTCConnection,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\nodes_manager.py
syft.grid.rtc.webrtc_connection.WebRTCConnection,WebRTCConnection,59,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\nodes_manager.py
syft.workers.base.BaseWorker.__init__,BaseWorker.__init__,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\webrtc_connection.py
syft.serde.deserialize,sy.serde.deserialize,114,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\webrtc_connection.py
syft.serde.serialize,sy.serde.serialize,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\webrtc_connection.py
syft.messaging.message.SearchMessage,SearchMessage,130,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\webrtc_connection.py
syft.serde.serialize,sy.serde.serialize,131,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\webrtc_connection.py
syft.serde.deserialize,sy.serde.deserialize,133,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\rtc\webrtc_connection.py
syft.grid.clients.data_centric_fl_client.DataCentricFLClient,DataCentricFLClient,406,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\gcloud.py
syft.grid.autoscale.gcloud.GoogleCloud,gcloud.GoogleCloud,4,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\test.py
syft.grid.autoscale.gcloud.GoogleCloud,gcloud.GoogleCloud,11,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\utils\tutorials\mnist\Fed.Learning MNIST [ Part-1 ] - Populate a Grid Network ( Dataset ).py
syft.TorchHook,sy.TorchHook,23,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\utils\tutorials\mnist\Fed.Learning MNIST [ Part-1 ] - Populate a Grid Network ( Dataset ).py
syft.grid.clients.dynamic_fl_client.DynamicFLClient,DynamicFLClient,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\utils\tutorials\mnist\Fed.Learning MNIST [ Part-1 ] - Populate a Grid Network ( Dataset ).py
syft.TorchHook,sy.TorchHook,7,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\utils\tutorials\mnist\Fed.Learning MNIST [ Part-2 ] - Train a Model.py
syft.grid.public_grid.PublicGridNetwork,PublicGridNetwork,38,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\utils\autoscale\utils\tutorials\mnist\Fed.Learning MNIST [ Part-2 ] - Train a Model.py
syft.grid.rtc.network.Network,Network,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\grid\__init__.py
syft.execution.computation.ComputationAction,ComputationAction,123,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.execution.communication.CommunicationAction,CommunicationAction,131,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,165,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.TensorCommandMessage,CommandMessagePB,183,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde._bufferize,sy.serde.protobuf.serde._bufferize,185,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde._unbufferize,sy.serde.protobuf.serde._unbufferize,214,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,258,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,275,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.ObjectMessage,ObjectMessagePB,289,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde._bufferize,sy.serde.protobuf.serde._bufferize,290,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde._unbufferize,sy.serde.protobuf.serde._unbufferize,306,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,357,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,358,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,359,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,378,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,379,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,380,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.ObjectRequestMessage,ObjectRequestMessagePB,394,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,395,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,410,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,457,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,474,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.IsNoneMessage,IsNoneMessagePB,487,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,488,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,502,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,551,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,568,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.GetShapeMessage,GetShapeMessagePB,581,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.proto.set_protobuf_id,sy.serde.protobuf.proto.set_protobuf_id,582,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.proto.get_protobuf_id,sy.serde.protobuf.proto.get_protobuf_id,596,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,643,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,660,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.ForceObjectDeleteMessage,ForceObjectDeleteMessagePB,673,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.types.syft.v1.id_pb2.Id,IdPB,675,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,744,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,761,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.SearchMessage,SearchMessagePB,774,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.types.syft.v1.id_pb2.Id,IdPB,776,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,847,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,848,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,866,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,867,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft_proto.messaging.v1.message_pb2.PlanCommandMessage,PlanCommandMessagePB,881,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde.bufferize_args,sy.serde.protobuf.serde.bufferize_args,883,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde.unbufferize_args,sy.serde.protobuf.serde.unbufferize_args,898,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,950,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,951,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,969,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,970,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde.bufferize_args,sy.serde.protobuf.serde.bufferize_args,986,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.protobuf.serde.unbufferize_args,sy.serde.protobuf.serde.unbufferize_args,1001,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,1046,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,1066,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,1103,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,1125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\messaging\message.py
syft.exceptions.DependencyError,DependencyError,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.frameworks.torch.hook.hook.TorchHook,TorchHook,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.workers.virtual.VirtualWorker,VirtualWorker,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.workers.virtual.VirtualWorker,VirtualWorker,87,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.workers.virtual.VirtualWorker,VirtualWorker,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.workers.virtual.VirtualWorker,VirtualWorker,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.workers.virtual.VirtualWorker,VirtualWorker,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.workers.virtual.VirtualWorker,VirtualWorker,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.grid.private_grid.PrivateGridNetwork,PrivateGridNetwork,159,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\sandbox.py
syft.exceptions.CompressionNotFoundException,CompressionNotFoundException,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\compression.py
syft.exceptions.CompressionNotFoundException,CompressionNotFoundException,131,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\compression.py
syft.serde.msgpack.serde._simplify,serde._simplify,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,150,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,201,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,206,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,330,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,331,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,356,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,357,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,434,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.serde.msgpack.serde._detail,serde._detail,458,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\native_serde.py
syft.exceptions.InvalidProtocolFileError,InvalidProtocolFileError,19,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\proto.py
syft.exceptions.UndefinedProtocolTypePropertyError,UndefinedProtocolTypePropertyError,41,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\proto.py
syft.exceptions.UndefinedProtocolTypePropertyError,UndefinedProtocolTypePropertyError,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\proto.py
syft.exceptions.UndefinedProtocolTypeError,UndefinedProtocolTypeError,76,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\proto.py
syft.generic.abstract.syft_serializable.get_msgpack_subclasses,get_msgpack_subclasses,150,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.msgpack.native_serde.MAP_NATIVE_SIMPLIFIERS_AND_DETAILERS.items,MAP_NATIVE_SIMPLIFIERS_AND_DETAILERS.items,157,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.msgpack.torch_serde.MAP_TORCH_SIMPLIFIERS_AND_DETAILERS.items,MAP_TORCH_SIMPLIFIERS_AND_DETAILERS.items,158,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft_tensorflow.serde.MAP_TF_SIMPLIFIERS_AND_DETAILERS.items,MAP_TF_SIMPLIFIERS_AND_DETAILERS.items,159,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.msgpack.proto.proto_type_info,proto_type_info,172,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.compression._compress,compression._compress,301,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.compression._decompress,compression._decompress,345,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.msgpack.proto_type_info,msgpack.proto_type_info,487,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,156,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,157,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,158,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,159,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,160,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,191,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.generic.abstract.tensor.initialize_tensor,initialize_tensor,198,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,203,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,207,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,208,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,209,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,210,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,231,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,257,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._simplify,serde._simplify,285,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft.serde.msgpack.serde._detail,serde._detail,290,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\msgpack\torch_serde.py
syft_proto.execution.v1.type_wrapper_pb2.InputTypeDescriptor,InputTypeDescriptorPB,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\native_serde.py
syft.generic.abstract.syft_serializable.get_protobuf_classes,get_protobuf_classes,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft.generic.abstract.syft_serializable.get_protobuf_wrappers,get_protobuf_wrappers,144,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft_proto.messaging.v1.message_pb2.SyftMessage,SyftMessagePB,362,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft.serde.compression._compress,compression._compress,390,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft.serde.compression._decompress,compression._decompress,418,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft_proto.messaging.v1.message_pb2.SyftMessage,SyftMessagePB,421,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft_proto.types.syft.v1.arg_pb2.Arg,ArgPB,463,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft_proto.types.syft.v1.arg_pb2.ArgList,ArgListPB,466,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\serde.py
syft_proto.types.torch.v1.tensor_data_pb2.TensorData,TensorDataPB,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.serde._bufferize,syft.serde.protobuf.serde._bufferize,171,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.tensor_pb2.TorchTensor,TorchTensorPB,173,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.proto.set_protobuf_id,set_protobuf_id,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.proto.get_protobuf_id,get_protobuf_id,208,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.generic.abstract.tensor.initialize_tensor,initialize_tensor,224,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
