library,function,line,file,logging_type
logging.info,logging.info,78,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mpi_ner_clf.py,Python logging
logging.debug,logging.debug,85,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mpi_ner_clf.py,Python logging
logging.debug,logging.debug,89,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mpi_ner_clf.py,Python logging
logging.info,logging.info,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mpi_ner_clf.py,Python logging
logging.debug,logging.debug,121,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mpi_ner_clf.py,Python logging
logging.info,logging.info,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mp_extract.py,Python logging
logging.debug,logging.debug,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mp_extract.py,Python logging
logging.debug,logging.debug,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mp_extract.py,Python logging
logging.info,logging.info,52,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\lab156\arxivDownload\MP_scripts\mp_extract.py,Python logging
logging.info,logging.info,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\generated_module\candidate_data_processors\sagemaker_serve.py,Python logging
logging.info,logging.info,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\common.py,Python logging
logging.info,logging.info,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\common.py,Python logging
logging.info,logging.info,76,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\interactive_runner.py,Python logging
logging.info,logging.info,130,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\interactive_runner.py,Python logging
logging.info,logging.info,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\interactive_runner.py,Python logging
logging.error,logging.error,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\interactive_runner.py,Python logging
logging.info,logging.info,242,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\03_automl\notebooks\sagemaker_automl\interactive_runner.py,Python logging
logging.debug,logging.debug,400,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,403,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,406,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,463,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,465,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,468,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,528,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.error,logging.error,969,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.error,logging.error,1288,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\05_explore\99_GENERATED_Python_Code.py,Python logging
logging.debug,logging.debug,404,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.debug,logging.debug,407,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.debug,logging.debug,410,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.debug,logging.debug,467,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.debug,logging.debug,469,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.debug,logging.debug,472,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.debug,logging.debug,532,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.error,logging.error,973,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
logging.error,logging.error,1292,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\06_prepare\data-wrangler\data_wrangler_antje.py,Python logging
tensorflow.logging.info,tf.logging.info,332,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,333,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,334,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,336,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,337,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,338,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,340,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,365,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,516,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,518,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,552,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,557,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,659,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,753,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,754,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,755,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,756,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,780,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,781,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,784,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,805,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,807,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorboardX.SummaryWriter,SummaryWriter,296,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\extras\bert\fast-bert\fast_bert\learner_cls.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\extras\bert\fast-bert\fast_bert\learner_lm.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\extras\bert\fast-bert\fast_bert\learner_qa.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\extras\bert\pytorch-finetune\train_scripts\run_glue.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\extras\bert\pytorch-finetune\train_scripts\run_squad.py,TensorBoard
tensorflow.compat.v1.python.platform.tf_logging.warning,logging.warning,227,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses.py,Python logging
absl.logging.info,logging.info,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\keras_evaluation.py,Python logging
absl.logging.info,logging.info,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\keras_evaluation.py,Python logging
tensorflow_privacy.privacy.membership_inference_attack.utils_tensorboard.write_results_to_tensorboard,write_results_to_tensorboard,94,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\keras_evaluation.py,TensorBoard
absl.logging.info,logging.info,89,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
absl.logging.info,logging.info,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
tensorflow_privacy.privacy.membership_inference_attack.utils_tensorboard.write_results_to_tensorboard,write_results_to_tensorboard,111,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,TensorBoard
absl.logging.info,logging.info,146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
absl.logging.info,logging.info,147,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
absl.logging.warning,logging.warning,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer.py,Python logging
absl.logging.warning,logging.warning,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_vectorized.py,Python logging
absl.logging.info,logging.info,108,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tutorials\mnist_dpsgd_tutorial.py,Python logging
absl.logging.info,logging.info,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\07_train\wip\privacy\tutorials\mnist_dpsgd_tutorial_tpu.py,Python logging
dllogger.log,dllogger.log,507,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\08_optimize\wip\distributed_training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,571,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\08_optimize\wip\distributed_training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,577,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\08_optimize\wip\distributed_training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,581,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\08_optimize\wip\distributed_training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,582,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\leoalexand\aws-ds-NLP-BERT\08_optimize\wip\distributed_training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
